,AAPL_US,NVDA_US,MSFT_US,GOOG_US,TSLA_US,AMZN_US,BRK-B_US,XOM_US,LLY_US,JPM_US
1981-03-03,-0.01416122004357312,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007809072562955044,0.020149890050711328
1981-03-04,-0.009944751381215422,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.017509727626459193,0.020149890050711328
1981-03-05,-0.004464285714285698,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.009810981098109739,0.020149890050711328
1981-03-06,-0.010089686098654682,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.002090719025543142,0.020149890050711328
1981-03-09,-0.07814269535673846,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.002095099289488145,0.020149890050711328
1981-03-10,-0.04791154791154795,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0019998181983456043,0.020149890050711328
1981-03-11,-0.03870967741935483,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.004082373219631674,0.020149890050711328
1981-03-12,0.04026845637583887,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.012024048096192175,0.020149890050711328
1981-03-13,-0.010322580645161228,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0018901890189019221,0.020149890050711328
1981-03-16,0.03911342894393721,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.003877716656145669,0.020149890050711328
1981-03-17,0.04893350062735258,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.021828961552281756,0.020149890050711328
1981-03-18,0.06220095693779926,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-03-19,-0.011261261261261257,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.001934065934065865,0.020149890050711328
1981-03-20,0.011389521640091216,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.005878740019303219,0.020149890050711328
1981-03-23,0.03828828828828823,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.005736981465136792,0.020149890050711328
1981-03-24,-0.00433839479392617,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007811806480248706,0.020149890050711328
1981-03-25,-0.019607843137255054,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.003936655632101882,0.020149890050711328
1981-03-26,-0.018888888888888844,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0039212191426789555,0.020149890050711328
1981-03-27,-0.033975084937712396,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0038171327119396192,0.020149890050711328
1981-03-30,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-03-31,-0.010550996483001174,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-04-01,-0.009478672985782088,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.007870534135125506,0.020149890050711328
1981-04-02,0.08732057416267924,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-04-03,0.00440044004400475,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007809072562955044,0.020149890050711328
1981-04-06,-0.018619934282585016,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0038026176158472147,0.020149890050711328
1981-04-07,-0.008928571428571397,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-04-08,0.04729729729729715,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.021393697292498848,0.020149890050711328
1981-04-09,0.019354838709677358,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.011472275334607929,0.020149890050711328
1981-04-10,0.012658227848101333,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.009365870424471456,0.020149890050711328
1981-04-13,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0057246942492843456,0.020149890050711328
1981-04-14,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0018973695558429649,0.020149890050711328
1981-04-15,-0.048958333333333326,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0038019528212218656,0.020149890050711328
1981-04-16,-0.056955093099671505,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.01695790651631235,0.020149890050711328
1981-04-20,0.03135888501742179,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.016759776536312776,0.020149890050711328
1981-04-21,0.06756756756756754,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007242757242757358,0.020149890050711328
1981-04-22,0.03586497890295348,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.018448637316561656,0.020149890050711328
1981-04-23,0.026476578411405383,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.005724049551473875,0.020149890050711328
1981-04-24,-0.007936507936507908,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.017013232514177634,0.020149890050711328
1981-04-27,-0.010000000000000009,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.013095640419060528,0.020149890050711328
1981-04-28,-0.017171717171717393,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.018347093653573565,0.020149890050711328
1981-04-29,-0.013360739979444869,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.02625095573867975,0.020149890050711328
1981-04-30,0.018750000000000044,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007590298377246674,0.020149890050711328
1981-05-01,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-05-04,-0.005112474437627967,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.015472527472527475,0.020149890050711328
1981-05-05,-0.0030832476875640724,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.00794713813733361,0.020149890050711328
1981-05-06,-0.027835051546391987,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007830783078307757,0.020149890050711328
1981-05-07,0.013785790031813683,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.005987480722126515,0.020149890050711328
1981-05-08,0.009414225941422494,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.005951844169898024,0.020149890050711328
1981-05-11,-0.022797927461140066,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0008164746439264237,0.020149890050711328
1981-05-12,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.005992373343018054,0.020149890050711328
1981-05-13,-0.0042417815482500565,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.008032490974729356,0.020149890050711328
1981-05-14,-0.013844515441959526,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.008097534346283464,0.020149890050711328
1981-05-15,0.023758099352051865,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.012003610108303198,0.020149890050711328
1981-05-18,0.017932489451476963,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0019620083831266566,0.020149890050711328
1981-05-19,-0.01761658031088087,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.02582432311679017,0.020149890050711328
1981-05-20,0.03164556962025311,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.010089891762979364,0.020149890050711328
1981-05-21,0.05725971370143168,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.010192735359525695,0.020149890050711328
1981-05-22,0.045454545454545414,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.010273344340487878,0.020149890050711328
1981-05-26,-0.0037002775208141436,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.014072998002542247,0.020149890050711328
1981-05-27,0.055710306406685506,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.019876443728176207,0.020149890050711328
1981-05-28,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.009744535159336154,0.020149890050711328
1981-05-29,0.004397537379067673,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0019127108328985676,0.020149890050711328
1981-06-01,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.011585365853658658,0.020149890050711328
1981-06-02,-0.04991243432574444,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.011452682338758402,0.020149890050711328
1981-06-03,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0038327526132406753,0.020149890050711328
1981-06-04,0.020276497695852713,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0019090593543910073,0.020149890050711328
1981-06-05,-0.015356820234869062,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.007737784733089947,0.020149890050711328
1981-06-08,-0.0357798165137615,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-06-09,0.020932445290199775,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007678371150030339,0.020149890050711328
1981-06-10,0.011183597390493905,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.011563206398887083,0.020149890050711328
1981-06-11,0.04423963133640574,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.019526783358254862,0.020149890050711328
1981-06-12,-0.011473962930273585,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0018980243292210375,0.020149890050711328
1981-06-15,-0.0044642857142858094,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-06-16,-0.01883408071748882,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.011452682338758402,0.020149890050711328
1981-06-17,-0.015539305301645379,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0038327526132406753,0.020149890050711328
1981-06-18,-0.003714020427112219,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0077230128427627776,0.020149890050711328
1981-06-19,-0.028890959925442772,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0037888573150779425,0.020149890050711328
1981-06-22,-0.037428023032629376,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.011582677845967781,0.020149890050711328
1981-06-23,0.017946161515453474,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.015566243987756856,0.020149890050711328
1981-06-24,-0.025465230166503372,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.017222078704899668,0.020149890050711328
1981-06-25,0.022110552763819014,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.009725751336195465,0.020149890050711328
1981-06-26,-0.013765978367748177,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.005839674393912753,0.020149890050711328
1981-06-29,-0.032901296111665146,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.02972588109647556,0.020149890050711328
1981-06-30,-0.0762886597938145,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.008071913410383491,0.020149890050711328
1981-07-01,-0.008928571428571397,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.020528943961531376,0.020149890050711328
1981-07-02,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.020959214501510615,0.020149890050711328
1981-07-06,-0.03490990990990994,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-07-07,0.010501750291715073,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-07-08,0.039260969976905535,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.008582449373191858,0.020149890050711328
1981-07-09,-0.07666666666666666,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.010796615115260977,0.020149890050711328
1981-07-10,-0.07701564380264725,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0021170130869900827,0.020149890050711328
1981-07-13,0.022164276401564376,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.006433647013635468,0.020149890050711328
1981-07-14,0.04336734693877542,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.008491556149222479,0.020149890050711328
1981-07-15,0.02689486552567244,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.006447267128560474,0.020149890050711328
1981-07-16,0.02499999999999991,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0021034515728080017,0.020149890050711328
1981-07-17,0.03600464576074347,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-07-20,-0.06838565022421539,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.02118118500143118,0.020149890050711328
1981-07-21,-0.004813477737665606,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.006530850960132506,0.020149890050711328
1981-07-22,-0.05683192261184988,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.010890894819466368,0.020149890050711328
1981-07-23,0.02692307692307705,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.006646166054954827,0.020149890050711328
1981-07-24,0.03245942571785232,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.002196924305971737,0.020149890050711328
1981-07-27,0.04111245465538116,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.002201761409127312,0.020149890050711328
1981-07-28,-0.03484320557491294,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.008926780341023122,0.020149890050711328
1981-07-29,-0.01564380264741272,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.011233680801538304,0.020149890050711328
1981-07-30,0.036674816625916984,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-07-31,0.015330188679245182,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0022517911975434846,0.020149890050711328
1981-08-03,-0.009291521486643362,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.006873204759950791,0.020149890050711328
1981-08-04,0.015240328253223634,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.006920772647453832,0.020149890050711328
1981-08-05,0.03002309468822184,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0022568732047598683,0.020149890050711328
1981-08-06,-0.024663677130044914,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.01586489252814738,0.020149890050711328
1981-08-07,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.023088923556942254,0.020149890050711328
1981-08-10,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.010539763653784728,0.020149890050711328
1981-08-11,-0.029885057471264243,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.009683666881859176,0.020149890050711328
1981-08-12,-0.020142180094786966,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.007139812446717686,0.020149890050711328
1981-08-13,-0.031438935912938115,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.004761400909956581,0.020149890050711328
1981-08-14,-0.016229712858926493,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.016533277169334504,0.020149890050711328
1981-08-17,-0.031725888324873,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.009323526364860668,0.020149890050711328
1981-08-18,-0.023591087811271394,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.00470563630659826,0.020149890050711328
1981-08-19,-0.012080536912751683,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.01873438800999172,0.020149890050711328
1981-08-20,0.012228260869565188,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.006845116469145873,0.020149890050711328
1981-08-21,-0.06979865771812077,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.004566210045662267,0.020149890050711328
1981-08-24,-0.06060606060606055,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.00909090909090915,0.020149890050711328
1981-08-25,0.026113671274961447,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0022426095820591296,0.020149890050711328
1981-08-26,-0.01946107784431128,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.00919493257049453,0.020149890050711328
1981-08-27,0.006106870229007688,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.030109300886780765,0.020149890050711328
1981-08-28,0.05159332321699539,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.002338932596215204,0.020149890050711328
1981-08-31,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.0,0.020149890050711328
1981-09-01,0.06204906204906213,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.007139812446717686,0.020149890050711328
1981-09-02,0.01902173913043481,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.007089196910379791,0.020149890050711328
1981-09-03,-0.052000000000000046,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.04070758738277924,0.020149890050711328
1981-09-04,-0.012658227848101222,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.01244167962674958,0.020149890050711328
1981-09-08,-0.02991452991453003,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0025871766029246235,0.020149890050711328
1981-09-09,0.0,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.012743881808954471,0.020149890050711328
1981-09-10,0.005873715124816714,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.002561247216035567,0.020149890050711328
1981-09-11,-0.013138686131387023,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,0.010048007145249338,0.020149890050711328
1981-09-14,-0.03106508875739633,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.004974024538521027,0.020149890050711328
1981-09-15,-0.025954198473282508,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.0024439013552544075,0.020149890050711328
1981-09-16,-0.02194357366771149,0.10638297872340408,0.03660565723793674,-0.04668971374402242,-0.002511458529541044,-0.11644535240040865,0.034482758620689724,0.017011946166641367,-0.002561247216035567,0.020149890050711328
